CID,SMILES
8549810,CC1=C(C(=NN1C)C)NC(=O)C[NH+]2CC[NH+](CC2)CCOC3=CC=CC=C3
108810222,CC1=CC(=NC(=N1)NCCCC(=O)NCC2=CC=C(C=C2)S(=O)(=O)N3CCN(CC3)C)C
70409858,CN(C)CCCN1C2=C(C=CC(=C2)OC)C(NC3=C1N=CC=C3)(C4=CC=CC=C4)C5=CC=C(C=C5)Cl
161031060,C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C4=CC=C(C=C4)C5=CC(=CC=C5)C6=CC7=C(C=C6)OC8=CC=CC=C87)C9=CC=C(C=C9)C1=CC3=C(C=C1)OC1=CC=CC=C13)C1=CC=CC=C12)C1=CC=CC=C1.C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C4=CC=C(C=C4)C5=CC(=CC=C5)C6=CC7=C(C=C6)SC8=CC=CC=C87)C9=CC=C(C=C9)C1=CC3=C(C=C1)OC1=CC=CC=C13)C1=CC=CC=C12)C1=CC=CC=C1.C1=CC=C(C=C1)C2(C3=C(C=C(C=C3)N(C4=CC=C(C=C4)C5=CC(=CC=C5)C6=CC=CC7=C6OC8=CC=CC=C78)C9=CC=C(C=C9)C1=CC3=C(C=C1)OC1=CC=CC=C13)C1=CC=CC=C12)C1=CC=CC=C1
9098268,C[C@@H](C1=CC=C(C=C1)N2C=NC=N2)N(C)C(=S)NCC(=C)C
104250551,CCN1C=CN=C1C(CC(C)OC)N
21060376,CC1(CN(C=N1)CC(C)(C)C)C
145477979,C1CC(=O)N(C1)C2=CC=C(C=C2)NC3=NC=C(C(=C3)NC4=CC=CC=C4S(=O)O)C(F)(F)F
143488663,CCN(CCN1CCC(=CC1)C2=CC=C(C=C2)C3=NC=CC=N3)CC(C)(C(=C)NC4=CC5=C(C=C4)NN=C5C6=CC=C(C=C6)F)SC.C=C
113204513,CCCCNC(=O)C1=C(C2=C(N1)C=CC(=C2)F)C
122478426,CC(C)C1=CC=CC(=N1)C2=C(C=CC=N2)C3=CC4=C(C=C3)N=CN=C4N
21790969,C/C=C/C(=O)C1=C(NN(C1=O)C2=CC=CC=C2)C(=C)C
134342746,C1=CC(=CC(=C1)NC(=O)NC2=CC(=CC=C2)Cl)NC3=NC=CC(=N3)C4=CC=CN4
1025145,CN(C)N1C2=C([C@H](C(=C1N)C#N)C3=CC(=CC=C3)OC)C(=O)C[C@@H](C2)C4=CC=CC=C4
70776028,CC1=CC=C(C=C1)C2=C(C=C3C=CC(=CC3=N2)F)CN(C)CC4=NC=CN=C4
61909964,CCOC1CCN(CC1)CC(C)(C(=O)N)NC(C)C
45037420,CN1CCNC(C1=O)CC2=CC=CC=C2
164495488,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OCC(COC(C(=O)O)OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC
133069967,CCC1=C(NC2=C1C=C(C=C2)F)C(=O)N3CCN(CCCN(C4=C(C3)C=CC(=C4)Cl)C(=O)C)CC5=CC=CC=C5
20160319,CCCCC1CCC(CC1)C2CCC(CC2)C34CCC(CC3)(CC4)CCC
174576889,C[C@H](COC1=CC=C(C=C1)C(C(=O)OC(=O)OC(C)(C)C)N)O
61397331,CC1=NN(C(=N1)C)CC2=CC(=NO2)C(=O)O
53185190,COC1=NC=C(C=C1)CN2CCC(C2)NC(=O)C3=C(C=CC(=C3)F)F
108107663,C1=CC(=O)NC(=C1)C(=O)N[C@@H](CC2=CN=CN2)C(=O)O
32741715,C1COCCN1S(=O)(=O)C2=CC=C(S2)CNC(=O)C3=CC=C(O3)Br
19037729,CC1=CC(=CC=C1)NC(=O)NC2CCCC(N(C2=O)CC(=O)O)C3=CC=CC=C3
67097861,CC(C)SC1=C(C=CC(=C1)C2=CC=C(C=C2)CCN(C[C@@H](C3=CC=CC=C3)O)C(=O)OC(C)(C)C)C(=O)NS(=O)(=O)CCOC
71219473,C1OC2=C(O1)C=C(C=C2)C3=NC(=NC(=N3)CC(I)(I)I)C(Cl)(Cl)Cl
58573804,C[C@@]1(C[C@@H]([C@H](N(C1=O)C2CC[C@@H](C2)O)C3=CC=C(C=C3)Cl)C4=CC(=CC=C4)Cl)CC(=O)O
104352083,CC(=O)NC1CCN(CC1)C(=O)NC(CC(=O)O)C(=O)O
110767038,CN(CC1=CC=CC=C1)C(=O)CC2=CC(=C(C=C2)OC)Cl
111129912,CCCCCNC(=NC)NCC1=CC(=C(C=C1)F)C
119126548,CC1=C(C=C(C=C1)CNCCCN2C=NC3=CC=CC=C32)F
135567835,CC(C(=O)N/N=C/C1=C(C(=CC(=C1)Br)OC)O)NC2=CC(=CC=C2)Cl
120511585,CCCC[C@@H](C(=O)O)NCC1=C(C=CC(=C1)Br)Cl
166722638,CC(C)(C)OC(=O)N1CCC2=C(C1)C=CC=C2C[P+](C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5.[Br-]
23873870,C[C@@H]1[C@H](C2=C(C=CC(=C2)NC(=O)[C@H](C)O)O[C@H]1C(CCN3C=C(N=N3)CCO)[Si](C)(C)C4=CC=C(C=C4)OC)OC
1612589,C1NC(=NC[NH+]1CCC2=CC=CC=C2)NC3=NC4=CC=CC=C4O3
175207276,C(CCCNCCO)CCCOC(=O)O
15560565,CC1=C(C(=O)C2=C(C1=O)N3C[C@@H]4[C@H]([C@@]3([C@H]2COC(=O)N)OC)N4)N
102372716,C[C@@]12[C@H]([C@H]([C@]([C@H]([C@@H]1O2)[C@H]3COC(O3)(C)C)(C=C)NC(=O)C(Cl)(Cl)Cl)O)O
70340023,CC(=O)OC1=CC=CC(=C1)[C@@]23CCN(C[C@H]2CC[C@H](C3)NC(=O)CCCCCC4=CC=CC=C4)CC=C
132574324,CC1=CC=C(C=C1)SC2=CC(=CC(=C2NC(=O)OC(C)(C)C)OC)OC
114287298,C1CC2C(C3=CC=CC=C3C1)OC4=C(N2)C=CC=C4Br
27812743,CC1=CC=C(C=C1)C2=NN(C=C2C(=O)NCC(=O)NC3=C(C(=C(C=C3)F)F)F)C4=CC=C(C=C4)F
173032358,OO.[Ti].[Au]
7310540,CCOC(=O)C[C@H](C1=CC=C(C=C1)OC)NC(=O)C2=CC=C(C=C2)Cl
138577793,CC1=C(C(=CC=C1)C)CN2CCC(CC2)C3=CC4=C(C=C3)C(=O)N(C4)C5CCC(=O)NC5=O
163306068,CCC[C@@]1(CCN(C[C@@H]1O)C(=O)C2=CN=C(N=C2C)C3=CN=CC=C3)C(=O)O
59941023,CCCCOC1=CC2=C(C=C1)OC(CC2N(CC3=CN=CC=C3)S(=O)(=O)C)(C)C
16401810,C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3(C(C2)CC[C@@H]4C3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)O)O)C)CO)O)OC)O
19598597,CC1=CC=C(C=C1)[S+](=O)(C)CN(C)C
2623524,C[C@@H](C(=O)N)SC1=NN=C(N1C2CCCCC2)C3=CC(=C(C=C3)OC)OC
75524385,C1CN(CCN1CC2=CC(=NC3=CC=CC=C32)Cl)C4=NC=CC=N4
98278358,C1[C@H]2[C@H]1[C@H]3C=C[C@H]2[C@H]4[C@H]3C(=O)N(C4=O)C5=CC=CC(=C5)C(=O)OC6=CC=C(C=C6)OCC7=CC=CC=C7
134832405,CCOC(=O)[C@H]1C[C@H](C(C1(C)O)O)O[Si](C)(C)C(C)(C)C
57101069,CCCCCCCCCCCCC1=C(C=C(C(=C1)CCl)CCCC)CCl
156428012,C1=CC=C(C=C1)C2=NC(=NC(=N2)C3=CC=CC(=C3)C4=CC=CC5=C4OC6=CC=CC=C56)C7=CC=C(C=C7)C8=C9C(=CC=C8)C1=CC=CC=C1C91C2=CC=CC=C2C2=CC=CC=C12
174635834,C1C(CN1C2=CC(=NC=N2)N3C(C(=CN3)N4C=CN=N4)C=O)(F)F
172863210,CC1(CCCC(C1)C2(NN=C3N2N=CN=C3)N)C
118278757,CC1=NSC(=C1C(=O)NC2=CC(=C(C=C2)F)OC[C@@H]3CCCN(C3)CCC(F)(F)F)NC4=NC=C(N=C4)C(F)(F)F
61910565,CC(CN(C)C1CCCCCC1)(C(=O)OC)NC2CC2
83136640,CCCCOCCC(C(=O)O)C(C)(C)C
51593934,CC[C@@H]1C(=O)N(C2=C(O1)C=CC(=C2)C(=O)C3=CC=CS3)CC(=O)OCC
122653238,CCOC(=O)CC(C1=CC(=C(C=C1)C)CN2CC(OC3=C(S2(O)O)C=NC=C3)C)C4=C(C5=C(C=C4)N(N=N5)C)C
55095275,CCCNC(CC1=C(C=CC(=C1)F)Br)COC
121630076,CC1(CC(C2=C(O1)C=CC(=C2)N)NS(=O)(=O)C3=CC=CC(=C3)C#N)C
147048978,B(C1=CC(=NC=C1)N(C)CCC)(O)O
88945622,C1C(O1)CC(OC2=CC=CC=C2COC3=CC=CC=C3COC4=CC=CC=C4)Br
144386070,CC(C)C1=N[Xe]C2=C(C=CC(=C2)C3=NC=C4C=C(C=CC4=C3)C5=CN=C(N5)C(C)C)C(=C)N1
69091316,C=CC1=CC=C(C=C1)CC(C=C)OC(CC2=CC=C(C=C2)C=C)C=C
108666315,CC(C)(C)C1=CC=C(C=C1)N2C(/C(=C(\C3=CC4=C(C=C3)OCCC4)/O)/C(=O)C2=O)C5=CC(=CC=C5)OC
68636245,CCOC(=O)N1CCC2=C(C1)SC(=C2C#N)NC(=O)C[C@H](C)C3=CN=CC=C3
87601234,CC(C)(C)C1=C(C=CC(=C1O[Si](C)C)/C(=C(/F)\Br)/F)OC
173300600,COCCOC1=C(C(=C(C=C1CC(=O)OC(C2=CC=CC=C2)C3=CC=CC=C3)OC)C#N)OCCOC
38805060,CCN(CC(=O)NC1=CC=CC=C1OC)C(=O)CCC2=NC(=NO2)C3=CC=CO3
164642359,CN1C(=CC(=N1)C(F)F)C(=O)NC[C@H]2CCCN(C2)C3=CC(=NC=C3)C(=O)O
4801959,CC1=C(C=C(C=C1)C(=O)OCC2=NC3=C(N2CCO)C=C(C=C3)Cl)S(=O)(=O)N4CCCCC4
43795496,CCCN(C1CC1)C(CC)C(=O)C2=CC=CC=C2
136596362,CC(C)(NS(C)(C)C1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)C3=CC=CC=C3C(F)(F)F)CC4=NOC(=O)N4)OC)OC
51167936,CCC1=CC2=C(C=C1Cl)C(=CC(=O)O2)CN3CCC(CC3)C(=O)OCC
55086266,C1=CC(=C(C=C1CNC2=C(C=CC(=C2F)F)N)F)F
61701588,CCCCC(C1=NC(=NO1)CC2=CC=CC=C2C)N
157566461,CN1C/C=C/CCCCN2C[C@@]3(CCCC4=C3C=CC(=C4)Cl)COC5=C2C=C(C=C5)C(CC1=O)C(=O)NS(=C)(=O)C
172132458,CCN1CCC[C@H]1C(=O)C(C)(C)C
71647956,CN1CCCC(C1)CNC(F)(F)F
20114798,COC1=C(C=C(C=C1)N)NC(=O)CCCN2CCNC2=O
107711365,CC1=CC(=CC(=C1Br)C)NC(C)C2=C(C=CC=C2O)O
168073238,COC1=C(C=C(C(=C1)N)NC2=NC(=NC=C2Br)Cl)F
10033789,CCCCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)OP(=O)(O)O)OC(=O)CCCCCCCCCCCCC
21396701,C(C(C(=O)N)Br)Cl
116115283,CC1=C(N=NC(=C1C#N)N(C)C(C)(C)CO)C
87543299,C[Si](C)(C)CCS(=O)(=O)N=S(=O)(CC1CC1)C2=CC=C(C=C2)N
156645477,CN1CCC(C1)NC(=O)C2=CC=C(C=C2)S(=O)(=O)F
104519656,CC(C1=NN(C(=C1C2=CC=CC=C2)N)C)S(=O)(=O)C
88838628,CS(=O)(=O)C1=CC(=CC(=C1Cl)NCC2=CC=CO2)C(=O)OC(=O)NN.C(=O)NN
117719938,CC(C(=O)N1C[C@@H](C[C@H]1C(=O)NCC2=CC=C(C=C2)C3=CN=CO3)O)OC(=O)C
172302986,CCN(C1CCN(CC1)C2=C3C(=C(C=C2)Br)N(N=N3)C)C(=O)OC(C)(C)C
91224883,CC(C)C(C(=O)NCC(=O)OC(C)C(=O)O)OC(C)O
5135551,C1=CC=C(C=C1)C=CC=C2C(=O)N(C(=S)S2)CCCC(=O)NC3=CC=C(C=C3)Br
118610466,CCCN(C)C1=CC=CC2=C1C(=NC(=N2)C3CC3)N4CCC(CC4)C5=CC=CC=C5OC
41139204,CC1=C([C@@H](NC(=O)N1C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OCC#N)C(=O)N4CCOCC4
19956492,[CH3-].[CH3-].C1=CC=C(C=C1)O.C1=CC=C(C=C1)O.[Ti+2]
44138616,CC1([C@@H]2CC[C@]13CS(=O)(=O)N([C@@H]3C2)C(=O)CCl)C
166241547,C1CC2=CC=CC=C2NC(=O)C1NC3CCC4=C3C=C(C=C4F)F
133678444,C/C(=C\C1=CSC(=C1)[N+](=O)[O-])/C(=O)C
13960195,CC1=NN(C(=C1/C(=N/O)/C)OC2=CC=CC=C2)C
37025624,CC(C)CN1C[C@@H](CC1=O)C(=O)NC2=NC=C(S2)CC3=CC(=CC=C3)OC
7170823,C[C@]1(C(=O)NC2=C(O1)C=C(C=C2)Cl)C(=O)OC
87157621,C1CCC(C1)N2C(=O)C3=C(S2)C=C(C=C3)OCC4=CC(=CC=C4)C5=CC=C(C=C5)Cl
45081473,C1=NC(=C(N1)C(=O)O)C(=O)Cl
25018700,CC(C)(C)C(=O)OC[C@H](CC(=O)CC(=O)OC(C)(C)C)O
56760610,CC1=CC(=NC(=N1)N2CCC3=C(C2)C(=NO3)C4=CC(=CC=C4)F)NC
13346186,CC1(C2C(C1=O)CCC2=O)C
169395794,C1=CC(=C(C(=C1)I)C2=C(C(=O)NC(=C2C#N)N)C#N)O
126759944,C1CC2([C@@]1(OO2)[P+](C(CN3C=CN=C3)(O)[P+](O)(O)O)(O)O)C(=O)CN
80182367,CC1(CCCO1)C(=O)C2=CC3=C(C=C2Br)NC(=O)CO3
144094286,C=CCOC1=NOC(C1)C2=CC=CC=C2.C1C(ON=C1OCC2=CC=CC=C2)C3=CC=CC=C3
120294615,C1CCN(C1)S(=O)(=O)CCCC(=O)NCCCCN
167708481,[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].C.CCCCCCCCCCCCCCCCCCOC1=CC(=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=C(C=C(C=C4)C)O)O)O)O)O)O)O)O.CCCCCCCOC1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=CC=C(C=C4)C)O)O)O)O)O)O.CCCCCCCOC1=CC(=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=C(C=C(C=C4)C)O)O)O)O)O)O)O)O.CC1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](O2)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)C4=CC=C(C=C4)OC#CC#CC#CC#CC#CC#CC#CC#C)O)O)O)O)O)O
137549093,C1CC2=CC=CC=C2N(C3=CC=CC=C31)C4COC[C@@H]([C@@H]4O)O
25799234,CC1=CC(=O)OC2=C1C=CC(=C2)O[C@@H](C)C(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N
24203462,C1=CC=C2C(=C1)N=C(C(=N2)C3=CC=C(C=C3)Cl)C#N
101328379,CC1CCC(C(=O)C1)[C@@H]2C[C@H]3CC[C@@]2(C3(C)C)C
72210816,COC1=CC=CC=C1C(=O)C(=O)C2=CN=CC=C2
14664099,CC(=O)NC1=C(C=C(C=C1)Cl)S(=O)(=O)[O-].C1=CC=[NH+]C=C1
105026850,CCCOC1=CN=CC(=C1)C(C2=C(C(=CC=C2)Cl)Cl)NC
114053145,CCCNC(=O)CN(C)C1=CC(=NC(=N1)N)OC
104039006,CC(C)CSC1=CC(=NC=C1)NN
45074480,C1CNCCC12CCN(C2=O)C3=CC(=CC=C3)Cl
42777537,CCCCCCCCC(=O)N(CC(=O)N(CCC1=CC(=C(C=C1)OC)OC)CC2=CC=CS2)C3CCCCC3
175627795,CCC1CCC(CC1)COC2=C(C3=C(C=C2)C4=C(O3)C(=C(C=C4)OCC5CCCC5)F)F
136625196,C1CCC(CC1)CC(=O)NC2=NC=C(N=C2C3=CC=C(C=C3)O)C4=CC=CC=C4
98139447,CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)N2C[C@@H]3C[C@@H](C2)C4=CC=CC(=O)N4C3
141438275,COC1=CN=CC(=C1)C(=O)NC2CC2
160456851,CC(=O)N1CCC(CC1)CN2C3=CC=CC=C3C(=N2)C(=O)NC4=CC=C(C=C4)C5=NNC(=O)C6=CC=CC=C65.CC(=O)OC(=O)C.C1CNCCC1CN2C3=CC=CC=C3C(=N2)C(=O)NC4=CC=C(C=C4)C5=NNC(=O)C6=CC=CC=C65
50796214,CCOC1=NC2=C(C(=C1CCC(=O)NC3=CC=C(C=C3)OC)C)C(=NN2C4=CC=CC=C4)C
25959446,CC1=CC(=NO1)NC(=O)[C@@H](C)OC2=C(C=CC(=C2)OC)C(=O)OC
62169459,CCCNC1=CC(=NC=C1)C(=O)N(CC)C2CC2
20509666,C1=CC(=CC=C1[N+](=S(=O)=O)C(=O)C(=O)[N+](=S(=O)=O)C2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
142346824,[HH].CC.CCNC1=CC=C(C=C1)/C=C/COC(=O)C
124117066,CC(C)(C)OC(=O)NCC(CNC(=O)OC(C)(C)C)C(=O)NCCNCCNC(=O)C(CNC(=O)OC(C)(C)C)CNC(=O)OC(C)(C)C
63599881,C1=CC(=NC=C1COC2=C(C=C(C(=C2)F)[N+](=O)[O-])F)Cl
55371136,C1CC(N(C1)C(=O)COC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3)C4=CC=CS4
136529282,COC1=CC2=C(C=C1)OCCN2CC3=CC=C(C=C3)C(=O)N
117171998,CCN1C=C(C2=C(C=CC=C21)N)COCC
137202766,C1=CC=C2C(=C1)C=C(N2)C3=NN=NS3
12036011,CC1=CC(=CC(=O)O1)C#CC2=CC=C(C=C2)N
1048347,CCOC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NC(=S)NC(=O)C(C)C
153490349,C1=CC=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C4=CC=C(C=C4)N(C5=CC=C(C=C5)C6=CC=C(C=C6)C7=CC8=CC=CC=C8C9=CC=CC=C97)C1=CC=C(C=C1)N1C2=CC=CC=C2C2=CC=CC=C21
63064603,CCC(C)NC(=O)C(C)OC1=C(C=CC(=C1)F)C(C)N
54830882,CCCC(=O)NC1=CC=CC(=C1)NCC(=O)NC2=CC=C(C=C2)NC(=O)C3=CC=CC(=C3)C
122629744,C[C@H]1[C@@H](OC(=O)C[C@@H](C[C@@H](CC[C@H]([C@@H](C[C@@H](C[C@@]2(C[C@@H]([C@H]([C@@H](O2)C[C@H](/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C([C@H]1O)C)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N=C(N)N)O)NC(=O)NC)O)O)O)O)O)O)O)C
115685115,CCC1CCCC(C1)NC2CC(N(C2)C3CC3)C
102581608,CC(=C)[C@]1(CCC2(C(C1)O2)C)O
66806261,CCCCOC(=O)[C@@H](CC)C1=CC=CC=C1
111674574,CCC(CC)C1=NOC(=C1)CNC(=NC)NCCNC(=O)C2=CC=C(C=C2)OC
155832371,CC1=NC2=C(N1C(C)C)CN(CC23CCN(CC3)C)CC4=CN=CC=C4.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
25207882,CCCC[C@@H](CC(=O)C)C(C(=O)OCC)C(=O)OCC
18613653,CC1=C(C=CC(=C1)Br)N2CCN(CC2)CC3CC3C4=CC=CC=C4.Br
157244026,CC1=C(C2=C(C=C1)NC=C2)C3=NC4=C(C(=N3)N5CCOCC5)OC6=C4C=C(C=N6)CN7CCS(=O)CC7.C1CNC2=CC=CC(=C21)C3=NC4=C(C(=N3)N5CCOCC5)OC6=C4C=C(C=N6)CN7CCS(=O)CC7.C1COCCN1C2=NC(=NC3=C2OC4=C3C=C(C=N4)CN5CCS(=O)CC5)C6=C7CC(=O)NC7=CC=C6.C1COCCN1C2=NC(=NC3=C2SC4=C3C=C(C=N4)CN5CCS(=O)(=O)CC5)C6=C7C=CNC7=CC=C6
4957202,C1=CC=C(C=C1)CCOC2=CC=C(C=C2)C(=O)NC(=S)NNC(=O)COC3=CC=C(C=C3)Br
12163583,C1=C[C@H](O[C@H]([C@@H]1O)CO)N2C=NC3=C(N=CN=C32)N
157974153,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCNCC3)C4=CC(=C(C=C4O)O)C(C)C.CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCN(CC3)C(=O)OCCN4CCN(CC4)C5=NC(=NC(=C5)NC6=NC=C(S6)C(=O)NC7=C(C=CC=C7Cl)C)C)C8=CC(=C(C=C8O)O)C(C)C.CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCN(CC3)C(=O)OCCN4CCN(CC4)C5=NC(=NC(=C5)NC6=NC=C(S6)C(=O)NC7=C(C=CC=C7Cl)C)C)C8=CC(=C(C=C8O)O)C(C)C.CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCOC(=O)ON5C(=O)CCC5=O.C1CC(=O)N(C1=O)OC(=O)ON2C(=O)CCC2=O
108608695,CC1=CC2=C(C=C1)N=C(N2)N3C(/C(=C(/C4=CC(=C(C=C4C)OC)C(C)C)\O)/C(=O)C3=O)C5=CC=CO5
41168793,CC1=CC=C(C=C1)C2=NN=C(N2C3=CC=CC=C3)S[C@@H](C)C(=O)NC4=NC=CS4
56955834,CCOP(=O)(CC(=O)NC1=CC=C(C=C1)C)OCC
60451989,C1CC(N(C1)C(=O)C2=CC(=CC=C2)S(=O)(=O)NCC3=CC=CC=C3)C4=CSC=C4
142405816,CC1C=C(CCN1C)C2=NC3=C(C=CC(=C3)Cl)NC4=C2C=C(C=C4)F
171867149,CCOC(=O)C(C(C1=NC=C(C=N1)Cl)O)O
23237417,[OH-].F[W](F)(F)(F)F
88409078,CCCCC/C=C\C/C=C\CCCCCCCCOC(=O)OCCCCCCCC/C=C\C/C=C\C/C=C\CC
161600611,CC(C)NCC(=O)CCCCCC(C)(C)C
78320990,CN(C1=NC=C(C=C1)NC2=NC=CC(=N2)C3=CC(=C(N=C3)N4CC[C@@H](C4)F)C#N)C(=O)CN5CCOCC5
117435808,COC1=C2CCCCC2=C(C(=C1)C3(CC3)N=C=O)OC
97328018,C[C@@H]([C@@H](C1=CC=C(C=C1)OC)O)NC2=NC=C(C=N2)Cl
157303130,CCCCCCOC1=CC(=C(C(=C1)OCCCCCC)[N+]#N)OCCCCCC.CCC(C)(C)C1=CC=C(C=C1)[I-]C2=CC=C(C=C2)C(C)(C)CC.CC1=CC=C(C=C1)S(=O)(=O)[O-].CC1=CC=C(C=C1)S(=O)(=O)[O-].CC1=CC(=C(C(=C1)C)S(=O)(=O)[O-])C.COC1=C(C=C(C(=C1)O)C(=O)C2=CC=CC=C2)S(=O)(=O)[O-].C1=CC=C(C=C1)[I-]C2=CC=CC=C2.C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)[O-].C1(=C(C(=C(C(=C1F)F)S(=O)(=O)[O-])F)F)F.[O-]Cl(=O)(=O)=O.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F
46868939,CN(C)[C@@H](C1=CC=CC=C1)C(=O)N2CCC[C@@H]2C3=NC4=C(N3)C=C(C=C4)C/C=C/CC5=CC6=C(C=C5)N=C(N6)CN(C)C(=O)[C@@H](C7=CC=CC=C7)N(C)C
171134985,CN1C(=NC2=C1C(=O)NC(=O)N2C)C=CC3CCCCC3
144420747,CC.C/C=C\C(=C/C)\C1=CC2=C(C=CC(=C2)C3=C4C=CC=CC4=C(C5=CC=CC=C53)C6=CC7=C(C=C6)C8=CC=CC=C8C9=CC=CC=C97)C=C1
6338114,CCCC[Sn](CCCC)CCCC.CCCC[Sn](CCCC)CCCC.[CH-]1C=CC=C1.[CH-]1C=CC=C1.[Fe+2]
91037088,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7CCC(=O)NC8(C(N8)C9=CC(=C(O4)C=C9)Cl)C(=O)CC(C1=C(C(=CC(=C1)O)O)C1=C(C=CC7=C1)O)C(=O)O)CC(=O)N)(NC)NC(=O)C(CC(C)C)CNC(=O)OC(C)(C)C)(C)O)Cl)CO)O)O)(C)NC(=O)OC(C)(C)C)O
162442098,CC.C/C=C\C(=C/C=C)\CC1C(CC2(O1)CC(C(=O)C(=C2)C#N)(C)C)O
138634638,C1COC[C@@H]1N2C=C(C=N2)C3=CN4C=C(N=C4C=C3)C(=O)NCC(CN5CCC6=CC=CC=C6C5)O
57528267,CC(C)(C)[Si](C)(C)OCCOC1=C(C=CC=N1)Br
173832479,CC(=C)[C@H]1CC[C@@]2([C@@H](C1)OP(=S)(S2)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=C(NC5=O)N)O)O[Si](C)(C)C(C)(C)C)C
167312403,C1=CC=C2C(=C1)C3=CC(=NC(=C3N2)C(=O)C4=CC=C(C=C4)Br)C(=O)NCCC5=CNC6=CC=CC=C65
67127418,CCOC(C)CNCC1=CC=CC=N1
156000647,CC(=O)N1CCC(CC1)N2[C@H]3CCCNC(=O)[C@@H]3C[C@H]2C4=CC=C(C=C4)F
74787994,B1(OC(C(O1)(C)C)(C)C)/C=C/C2=NC=CC(=C2[C@H](C)N)C
71641797,CN(CC1CCCCN1)C(=O)C2=C(N=CC=C2)Cl.Cl
164909960,CCCCCCCCCCCCCCCCCCCCOC(=O)[C@H](CC1=CC=CC=C1)N[P@](=O)(OC2=CC=CC=C2)OC3=C(C(=C(C(=C3F)F)F)F)F
26182262,CC1=NC2=C(C(=NN2[C@H](C1)C3=CC(=CC(=C3)F)F)C)C4=CC=CC=C4
106508123,CC1=NC(=CS1)CC(CN)(CO)C2=CC=CC=C2
119826205,CCCN(C1CCNCC1)C(=O)C2CCN(CC2)S(=O)(=O)CC.Cl
110148278,CCOC1=CC=C(C=C1)[C@H]2C[C@H]3[C@@H](C4=C(C=CC(=C4)C(=O)O)OC3(C)C)O[C@@H]2C
16002442,C1CN(CC=C1C2=CC=CC=C2)C(=O)CNS(=O)(=O)C3=CC=C(S3)Br
148236017,C1CC1NC2=NC(=NC3=C(C=NN32)/C=C/4\CC(=O)NC4=O)CCC5=CC=CC=C5C6=CSC=C6
