tSNE1,tSNE2,group
-128.2666,-7.7525306,PubChem candidate
94.09819,-13.926928,PubChem candidate
95.1712,-20.884712,PubChem candidate
-90.843895,-1.0403115,PubChem candidate
113.9563,-13.95606,PubChem candidate
-67.60398,8.741663,PubChem candidate
-30.508522,42.290062,PubChem candidate
-27.4475,25.030096,PubChem candidate
41.90834,-73.90604,PubChem candidate
40.73189,-92.27749,PubChem candidate
59.83486,25.788256,PubChem candidate
-56.68929,68.25327,PubChem candidate
112.7911,-23.786234,PubChem candidate
-43.03237,67.10097,PubChem candidate
-36.984776,-29.10275,PubChem candidate
44.96978,-87.1758,PubChem candidate
-39.31931,-76.07182,PubChem candidate
-10.920374,78.33782,PubChem candidate
72.64506,30.224861,PubChem candidate
-76.94201,-0.867479,PubChem candidate
-128.83868,-0.10639376,PubChem candidate
13.880421,-50.627556,PubChem candidate
-22.35058,-19.232206,PubChem candidate
-10.691183,44.803413,PubChem candidate
-53.178993,-29.179077,PubChem candidate
-124.48333,-0.2129761,PubChem candidate
-15.607198,41.236538,PubChem candidate
54.78486,-24.183342,PubChem candidate
42.771095,-70.37939,PubChem candidate
-128.44147,-10.318242,PubChem candidate
-123.47057,-8.939542,PubChem candidate
-4.1839967,98.598526,PubChem candidate
58.090656,3.817164,PubChem candidate
103.65394,35.664616,PubChem candidate
58.073578,-46.69862,PubChem candidate
55.80412,-78.37028,PubChem candidate
-54.576435,30.643955,PubChem candidate
75.63934,12.302704,PubChem candidate
114.121735,26.465027,PubChem candidate
-93.86323,4.420845,PubChem candidate
60.96657,-49.593323,PubChem candidate
63.968594,8.20803,PubChem candidate
43.608192,-92.358955,PubChem candidate
104.84645,-23.84477,PubChem candidate
-44.07168,-40.236893,PubChem candidate
36.444893,-31.195631,PubChem candidate
8.879265,-60.77565,PubChem candidate
-47.406406,-27.423662,PubChem candidate
4.499038,-52.106808,PubChem candidate
-43.615864,-6.219245,PubChem candidate
12.18037,-67.47633,PubChem candidate
-99.26201,14.360565,PubChem candidate
84.79615,56.540966,PubChem candidate
-66.58115,10.350856,PubChem candidate
92.458145,-30.968744,PubChem candidate
-21.00977,6.5512743,PubChem candidate
69.3864,-9.555194,PubChem candidate
-78.797066,-4.0961766,PubChem candidate
17.262798,-58.2551,PubChem candidate
12.9027195,2.2085035,PubChem candidate
45.82965,-92.14537,PubChem candidate
-13.257448,107.06646,PubChem candidate
115.40563,27.765036,PubChem candidate
44.81436,-91.95128,PubChem candidate
99.21392,24.200937,PubChem candidate
92.38107,-31.022606,PubChem candidate
-45.461334,-16.684536,PubChem candidate
-123.851776,-10.574741,PubChem candidate
73.062416,53.073357,PubChem candidate
74.752235,8.71688,PubChem candidate
-132.85323,-3.1490433,PubChem candidate
-31.037983,-37.953194,PubChem candidate
91.287224,-19.010956,PubChem candidate
-106.11918,-11.173085,PubChem candidate
104.6128,36.220833,PubChem candidate
-59.503036,-55.72333,PubChem candidate
-39.92524,73.529686,PubChem candidate
-43.113544,68.65761,PubChem candidate
-45.010506,-78.85055,PubChem candidate
-15.428546,53.98132,PubChem candidate
22.759203,-64.315575,PubChem candidate
104.47883,-34.92316,PubChem candidate
-40.09199,-24.779501,PubChem candidate
7.542404,-77.48334,PubChem candidate
67.12414,-9.88611,PubChem candidate
76.83147,36.771366,PubChem candidate
-106.84639,-9.264178,PubChem candidate
-98.41248,29.259613,PubChem candidate
38.066772,-68.312546,PubChem candidate
-11.232303,-30.624256,PubChem candidate
-73.11901,13.330314,PubChem candidate
-44.21939,-14.359809,PubChem candidate
-130.7794,-3.2129242,PubChem candidate
107.78653,36.857086,PubChem candidate
68.085144,-45.545753,PubChem candidate
50.437466,-18.083857,PubChem candidate
93.75373,-14.395646,PubChem candidate
27.375242,41.638992,PubChem candidate
-125.3073,-9.259566,PubChem candidate
-52.677383,-36.64301,PubChem candidate
-56.788128,69.619484,PubChem candidate
-10.350888,-11.596201,PubChem candidate
93.99199,33.58173,PubChem candidate
-27.645966,95.5249,PubChem candidate
-68.49716,14.283709,PubChem candidate
-119.80234,-7.7249203,PubChem candidate
0.08973259,-59.45536,PubChem candidate
62.927246,-48.88732,PubChem candidate
-5.2717075,43.762417,PubChem candidate
25.364113,-32.068783,PubChem candidate
10.461851,-45.205257,PubChem candidate
68.49684,2.1779082,PubChem candidate
45.37427,-51.286774,PubChem candidate
-33.09657,-24.801321,PubChem candidate
-104.57342,-24.238945,PubChem candidate
82.59624,44.57079,PubChem candidate
-59.943584,8.063887,PubChem candidate
-79.35973,-0.043547284,PubChem candidate
3.3566356,-3.3338661,PubChem candidate
-8.363282,40.110165,PubChem candidate
-30.242281,-46.8508,PubChem candidate
-48.01447,-29.104294,PubChem candidate
-26.4658,95.27711,PubChem candidate
96.749535,-41.7701,PubChem candidate
70.35709,24.579882,PubChem candidate
74.78737,-1.4410874,PubChem candidate
26.076445,-30.756514,PubChem candidate
38.544735,46.978214,PubChem candidate
-33.553417,-56.46352,PubChem candidate
115.12421,-10.545461,PubChem candidate
5.032402,-8.6180315,PubChem candidate
47.921177,-16.288567,PubChem candidate
-3.6244109,9.7636595,PubChem candidate
115.438416,-7.971849,PubChem candidate
94.414856,33.20058,PubChem candidate
-99.16587,12.572478,PubChem candidate
6.7175517,-61.731625,PubChem candidate
23.882252,-32.98405,PubChem candidate
2.0277953,114.22997,PubChem candidate
12.319202,-10.542354,PubChem candidate
-104.787415,-20.927874,PubChem candidate
98.03389,-39.159084,PubChem candidate
-15.3810835,54.978466,PubChem candidate
23.768133,-31.566132,PubChem candidate
14.103218,-67.3989,PubChem candidate
10.80384,21.897434,PubChem candidate
66.77661,-9.566616,PubChem candidate
25.072407,-54.417503,PubChem candidate
64.125656,24.504408,PubChem candidate
-33.44037,99.34771,PubChem candidate
43.747402,-68.32447,PubChem candidate
7.3869476,-52.311443,PubChem candidate
-19.264719,-26.610386,PubChem candidate
24.575102,-54.857246,PubChem candidate
60.923416,-76.848305,PubChem candidate
4.6064034,-8.486229,PubChem candidate
30.62772,-30.714663,PubChem candidate
-11.792082,80.28202,PubChem candidate
11.016153,10.201024,PubChem candidate
45.90254,-46.84905,PubChem candidate
41.495216,35.664368,PubChem candidate
4.6593776,-11.980443,PubChem candidate
91.599594,-24.5394,PubChem candidate
58.894527,27.068064,PubChem candidate
-64.38282,4.2422876,PubChem candidate
91.22179,-28.160019,PubChem candidate
106.142075,36.333206,PubChem candidate
-123.77967,-9.515081,PubChem candidate
65.8381,-10.538656,PubChem candidate
-50.15501,-74.27233,PubChem candidate
60.764088,-67.84422,PubChem candidate
-14.114121,-10.668419,PubChem candidate
-15.409671,56.761543,PubChem candidate
71.049835,10.1370945,PubChem candidate
62.219265,-53.131058,PubChem candidate
105.86433,-22.163193,PubChem candidate
73.733864,-39.766556,PubChem candidate
-29.487324,-14.333331,PubChem candidate
-27.134302,-98.05771,PubChem candidate
113.07881,27.517757,PubChem candidate
89.099236,-25.095387,PubChem candidate
-19.987572,-14.996128,PubChem candidate
11.628293,-103.3947,PubChem candidate
-103.01131,25.391289,PubChem candidate
2.5687711,-65.20257,PubChem candidate
12.488592,-1.9042454,PubChem candidate
-45.17069,69.5398,PubChem candidate
-47.809406,-33.406307,PubChem candidate
107.93228,-29.356428,PubChem candidate
19.256367,-33.501736,PubChem candidate
67.19144,-56.661896,PubChem candidate
-51.167244,-13.790474,PubChem candidate
14.193834,-16.613907,PubChem candidate
-15.457984,-53.166588,PubChem candidate
65.29564,22.849571,PubChem candidate
111.57372,26.295565,PubChem candidate
48.024456,-86.82042,PubChem candidate
-125.12833,-8.831956,PubChem candidate
52.26677,-10.482757,PubChem candidate
12.842468,14.470161,PubChem candidate
-65.34218,-60.986282,PubChem candidate
62.162167,-79.8964,PubChem candidate
106.75509,-39.50293,PubChem candidate
102.05882,24.582926,PubChem candidate
41.9751,-59.45738,PubChem candidate
100.612236,-41.092163,PubChem candidate
-45.642696,43.113678,PubChem candidate
-77.37292,-0.2818097,PubChem candidate
9.279707,-4.6708026,PubChem candidate
10.886315,-49.55149,PubChem candidate
77.30963,37.03662,PubChem candidate
58.831757,-45.78983,PubChem candidate
-74.69972,10.165867,PubChem candidate
-72.151276,14.448234,PubChem candidate
21.505915,-59.804367,PubChem candidate
-126.4069,-2.99264,PubChem candidate
78.86306,38.615868,PubChem candidate
-7.113294,0.11654981,PubChem candidate
85.95511,46.86403,PubChem candidate
38.275887,-65.27565,PubChem candidate
28.19169,-32.246784,PubChem candidate
104.333145,36.002483,PubChem candidate
18.860142,-34.0809,PubChem candidate
-93.1699,23.211025,PubChem candidate
10.410432,-45.42276,PubChem candidate
-63.535015,-58.812683,PubChem candidate
111.93371,-3.9719164,PubChem candidate
96.13347,-41.100624,PubChem candidate
-57.18722,64.60927,PubChem candidate
-2.5581083,-100.8399,PubChem candidate
29.397596,-29.383137,PubChem candidate
-27.42367,23.789047,PubChem candidate
52.69652,-41.19337,PubChem candidate
27.14274,-32.63996,PubChem candidate
74.66251,51.74924,PubChem candidate
36.664803,40.611256,PubChem candidate
-8.410206,40.240547,PubChem candidate
113.43846,-14.8701,PubChem candidate
-93.306885,-35.64335,PubChem candidate
50.3583,38.81081,PubChem candidate
-5.080819,2.5524216,PubChem candidate
-14.495449,-21.721167,PubChem candidate
15.023678,-49.90659,PubChem candidate
-10.973201,4.9589725,PubChem candidate
-110.9872,-27.705656,PubChem candidate
54.061428,-7.404215,PubChem candidate
-45.50717,38.870045,PubChem candidate
116.70097,-16.240662,PubChem candidate
-20.0892,-15.511588,PubChem candidate
-97.99794,9.779621,PubChem candidate
-58.733223,34.620472,PubChem candidate
-103.83511,-10.810161,PubChem candidate
115.644066,-13.200917,PubChem candidate
-8.628889,11.321827,PubChem candidate
-125.26831,-3.9166763,PubChem candidate
-97.16366,-41.16393,PubChem candidate
-72.04935,-53.414204,PubChem candidate
50.322464,-14.041627,PubChem candidate
-38.422215,-76.0935,PubChem candidate
-29.819336,-15.656521,PubChem candidate
61.7301,-49.423275,PubChem candidate
-3.3861265,25.458649,PubChem candidate
69.75975,15.34979,PubChem candidate
-9.692175,45.6856,PubChem candidate
44.78526,-84.57899,PubChem candidate
-38.079296,68.1259,PubChem candidate
-42.974472,-21.899492,PubChem candidate
-38.743843,-11.48971,PubChem candidate
102.08037,-40.670486,PubChem candidate
-18.27732,50.998905,PubChem candidate
-66.34693,4.395425,PubChem candidate
-23.585135,44.55227,PubChem candidate
45.300137,-50.596264,PubChem candidate
-1.2873333,19.004227,PubChem candidate
104.485664,-39.467724,PubChem candidate
19.895098,-33.758125,PubChem candidate
68.17536,-45.386494,PubChem candidate
-27.089718,-5.167937,PubChem candidate
32.968067,-40.172417,PubChem candidate
-97.68899,-38.232773,PubChem candidate
-36.649876,69.67511,PubChem candidate
112.46791,-7.3178473,PubChem candidate
115.04975,-22.972538,PubChem candidate
-36.971657,37.82801,PubChem candidate
-62.77904,-46.461586,PubChem candidate
7.455986,8.160699,PubChem candidate
-101.03662,-34.041267,PubChem candidate
-102.2994,-33.548603,PubChem candidate
49.891678,-19.960274,PubChem candidate
65.94146,-79.93943,PubChem candidate
-27.531446,-28.792042,PubChem candidate
115.02397,-17.010275,PubChem candidate
12.907626,1.9961516,PubChem candidate
12.28615,17.410671,PubChem candidate
112.196014,26.42137,PubChem candidate
30.878721,35.714012,PubChem candidate
-33.40141,70.47768,PubChem candidate
60.59741,0.60295963,PubChem candidate
93.49861,-30.241379,PubChem candidate
-40.436344,-24.75709,PubChem candidate
108.17995,0.7598365,PubChem candidate
55.679493,-1.4381945,PubChem candidate
-32.781563,44.241478,PubChem candidate
66.17186,-54.607437,PubChem candidate
-5.4639816,17.538748,PubChem candidate
94.48129,-18.85126,PubChem candidate
-86.880585,-20.463419,PubChem candidate
54.663944,-25.321482,PubChem candidate
71.89424,-42.585037,PubChem candidate
-92.36431,3.7405193,PubChem candidate
7.473631,-70.22765,PubChem candidate
70.77018,24.168856,PubChem candidate
97.54078,-6.356712,PubChem candidate
-11.794352,69.85033,PubChem candidate
-47.71686,82.48374,PubChem candidate
-50.555836,-17.502054,PubChem candidate
8.799742,0.6887868,PubChem candidate
74.54138,-1.5066159,PubChem candidate
114.41493,-13.784952,PubChem candidate
-15.572618,54.569324,PubChem candidate
-36.732773,43.44651,PubChem candidate
59.98111,-47.499027,PubChem candidate
-20.224258,-53.000637,PubChem candidate
115.85694,-15.455254,PubChem candidate
-63.44718,-59.39773,PubChem candidate
-17.754265,38.530045,PubChem candidate
13.016528,-69.77064,PubChem candidate
68.29461,-11.409182,PubChem candidate
-25.751339,-11.784988,PubChem candidate
44.94238,-52.164604,PubChem candidate
75.628586,10.306816,PubChem candidate
-20.540794,71.77553,PubChem candidate
72.69009,-38.13989,PubChem candidate
104.40507,23.828917,PubChem candidate
60.530422,-55.29229,PubChem candidate
-79.790924,-2.100086,PubChem candidate
-2.9034014,-6.4328303,PubChem candidate
-11.417307,39.46719,PubChem candidate
50.649857,-15.311936,PubChem candidate
-37.500786,23.659172,PubChem candidate
105.14039,-22.685764,PubChem candidate
5.6740637,-76.57491,PubChem candidate
-93.76603,-35.115314,PubChem candidate
-14.9960165,-32.541824,PubChem candidate
98.62772,24.51899,PubChem candidate
55.469845,-27.27742,PubChem candidate
8.308688,-43.1138,PubChem candidate
21.125153,0.8448857,PubChem candidate
-47.14803,33.665413,PubChem candidate
8.492126,8.00884,PubChem candidate
44.463074,-51.48929,PubChem candidate
-9.0088625,38.876236,PubChem candidate
-9.085355,0.667808,PubChem candidate
63.033947,-78.222305,PubChem candidate
90.446175,27.361332,PubChem candidate
20.605478,-2.4014516,PubChem candidate
-52.601704,33.978825,PubChem candidate
38.58856,18.13925,PubChem candidate
-9.537361,-25.280699,PubChem candidate
77.06452,8.877729,PubChem candidate
-64.69823,2.1378307,PubChem candidate
52.71848,-44.661522,PubChem candidate
21.235102,-31.961016,PubChem candidate
68.7714,-43.502953,PubChem candidate
-69.62083,13.272317,PubChem candidate
-25.903189,94.746056,PubChem candidate
55.444946,-80.06542,PubChem candidate
-53.078106,34.354828,PubChem candidate
60.605114,3.7257786,PubChem candidate
108.21382,-1.0704468,PubChem candidate
-13.019742,-21.78153,PubChem candidate
16.902706,-3.876403,PubChem candidate
71.088165,-42.94204,PubChem candidate
36.715416,35.651257,PubChem candidate
33.852074,42.12402,PubChem candidate
56.54749,-4.0242515,PubChem candidate
65.61668,-82.06682,PubChem candidate
-129.3885,1.45542,PubChem candidate
-98.268166,-37.194626,PubChem candidate
43.459885,-61.596714,PubChem candidate
-30.917732,-38.867012,PubChem candidate
-64.60797,-56.806507,PubChem candidate
77.57861,-4.1228714,PubChem candidate
-91.14134,22.951527,PubChem candidate
49.75629,-83.49491,PubChem candidate
19.493807,-42.09858,PubChem candidate
51.870323,-76.580605,PubChem candidate
-42.9448,45.442745,PubChem candidate
-112.54641,-5.878177,PubChem candidate
-62.989124,4.1190352,PubChem candidate
114.98808,-18.2471,PubChem candidate
-112.90028,-30.965733,PubChem candidate
-0.29700056,-64.17347,PubChem candidate
54.3087,-20.974102,PubChem candidate
17.254309,-1.4839389,PubChem candidate
64.017624,25.00601,PubChem candidate
-42.276257,-26.792648,PubChem candidate
-27.304787,27.246431,PubChem candidate
53.085804,-80.68078,PubChem candidate
-27.639421,-50.43903,PubChem candidate
91.49581,29.390785,PubChem candidate
42.256607,-68.52694,PubChem candidate
-58.732025,-55.16588,PubChem candidate
61.710155,-49.201225,PubChem candidate
4.579622,-62.23423,PubChem candidate
42.555305,-68.02148,PubChem candidate
66.00622,-73.999886,PubChem candidate
-26.403984,72.77472,PubChem candidate
-28.906462,-11.808977,PubChem candidate
104.41149,-40.83641,PubChem candidate
-43.020588,-21.829504,PubChem candidate
-16.8748,59.20859,PubChem candidate
18.653984,-42.22632,PubChem candidate
64.01994,-14.118481,PubChem candidate
74.284096,14.073984,PubChem candidate
68.45992,-10.535546,PubChem candidate
-41.60723,68.473526,PubChem candidate
92.1751,29.770697,PubChem candidate
81.095894,46.643215,PubChem candidate
-88.20012,-19.98162,PubChem candidate
-125.51571,-13.769871,PubChem candidate
19.270409,-30.945757,PubChem candidate
-38.695393,70.79366,PubChem candidate
-15.543588,53.28636,PubChem candidate
72.447205,47.710613,PubChem candidate
70.23786,24.8937,PubChem candidate
0.86433125,-0.53981245,PubChem candidate
-41.538685,37.026783,PubChem candidate
-35.324936,-12.663883,PubChem candidate
-99.14911,16.943434,PubChem candidate
17.426115,-3.5653899,PubChem candidate
10.412998,-9.967188,PubChem candidate
-44.448666,-16.941702,PubChem candidate
-72.31351,-3.5159879,PubChem candidate
112.1585,-22.368586,PubChem candidate
42.660023,-60.152557,PubChem candidate
-64.17597,-60.41988,PubChem candidate
48.92366,-85.99073,PubChem candidate
113.91169,28.072235,PubChem candidate
68.03679,8.745515,PubChem candidate
-21.494799,70.81883,PubChem candidate
-46.364754,43.399063,PubChem candidate
-41.158386,42.34448,PubChem candidate
99.631546,36.41083,PubChem candidate
65.152855,-66.46712,PubChem candidate
-50.736103,-74.72603,PubChem candidate
99.16583,-39.725266,PubChem candidate
103.661285,-38.469788,PubChem candidate
70.22084,15.653349,PubChem candidate
117.76454,-10.920503,PubChem candidate
3.1401343,-63.380177,PubChem candidate
114.84164,-12.481712,PubChem candidate
-87.78191,-20.505976,PubChem candidate
-17.12745,78.30389,PubChem candidate
-8.529176,-32.864998,PubChem candidate
99.82463,-37.52905,PubChem candidate
-61.194984,-45.23807,PubChem candidate
99.93908,-36.426403,PubChem candidate
0.48389626,-7.8959413,PubChem candidate
101.90832,-17.721006,PubChem candidate
62.250015,-69.069565,PubChem candidate
74.45143,53.70376,PubChem candidate
-22.595615,-8.237164,PubChem candidate
51.4687,-18.286388,PubChem candidate
-62.78999,6.3895316,PubChem candidate
-107.09283,-11.745307,PubChem candidate
-114.90213,-32.12723,PubChem candidate
-103.834404,-21.523539,PubChem candidate
-131.40358,-3.117659,PubChem candidate
-22.153528,-44.104855,PubChem candidate
38.533337,-68.67284,PubChem candidate
1.5539696,-64.74647,PubChem candidate
26.224548,-35.45292,PubChem candidate
41.52744,-58.42454,PubChem candidate
-35.21443,105.28112,PubChem candidate
14.478103,16.33976,PubChem candidate
-86.71173,19.427647,PubChem candidate
-70.65231,-8.661285,PubChem candidate
12.352904,-57.61544,PubChem candidate
-128.86453,1.0091616,PubChem candidate
52.60276,-21.956432,PubChem candidate
6.082995,-50.445255,PubChem candidate
105.14066,36.37311,PubChem candidate
72.93194,-39.113598,PubChem candidate
77.82887,55.291325,PubChem candidate
-128.37335,-0.05593675,PubChem candidate
-71.350044,12.101459,PubChem candidate
109.48221,-5.8559947,PubChem candidate
54.84418,-43.905415,PubChem candidate
98.74054,24.484184,PubChem candidate
-99.901924,-39.901447,PubChem candidate
21.872122,1.2277462,PubChem candidate
49.519012,-82.52361,PubChem candidate
9.789798,-42.0281,PubChem candidate
24.406767,-58.42531,PubChem candidate
-15.941008,-86.704,PubChem candidate
-51.05314,-13.7313595,PubChem candidate
59.332664,3.6887853,PubChem candidate
-78.981926,-3.4357588,PubChem candidate
55.209137,-25.92386,PubChem candidate
-88.818146,-20.481997,PubChem candidate
-89.99933,22.440676,PubChem candidate
-59.443268,9.321528,PubChem candidate
102.60886,35.446217,PubChem candidate
111.88959,-22.123178,PubChem candidate
-14.823626,59.772472,PubChem candidate
-22.777388,-8.050945,PubChem candidate
101.859314,35.61246,PubChem candidate
26.122766,35.7062,PubChem candidate
64.54324,9.105791,PubChem candidate
-64.11372,-45.872498,PubChem candidate
-52.531986,-24.783735,PubChem candidate
114.62573,-11.2410345,PubChem candidate
55.299404,-21.251255,PubChem candidate
-49.82491,80.6108,PubChem candidate
-97.80422,-43.261086,PubChem candidate
96.82415,23.127058,PubChem candidate
-36.826904,-14.337624,PubChem candidate
-27.975357,71.26564,PubChem candidate
56.293556,-49.86562,PubChem candidate
35.546055,14.034787,PubChem candidate
-31.410028,24.519024,PubChem candidate
54.589867,-44.219337,PubChem candidate
-49.016026,-33.854305,PubChem candidate
24.309912,-31.466639,PubChem candidate
94.69471,-19.007908,PubChem candidate
52.457855,-17.693514,PubChem candidate
-95.10371,-31.135931,PubChem candidate
53.27886,-20.79318,PubChem candidate
116.6303,-9.466341,PubChem candidate
20.584562,-58.771305,PubChem candidate
-102.75985,22.629465,PubChem candidate
-77.378555,-14.568735,PubChem candidate
-109.844444,-0.90001124,PubChem candidate
-14.169842,42.150146,PubChem candidate
-33.58594,-73.38216,PubChem candidate
-22.570763,91.310905,PubChem candidate
55.71241,-48.983627,PubChem candidate
-34.387955,-73.32254,PubChem candidate
-14.858888,113.06003,PubChem candidate
6.0202928,-57.404785,PubChem candidate
-106.65206,9.03141,PubChem candidate
-108.499245,5.9762073,PubChem candidate
63.621765,-81.50207,PubChem candidate
97.7946,-39.247284,PubChem candidate
66.07396,-62.95686,PubChem candidate
-68.09278,-0.8315037,PubChem candidate
4.3281126,-45.441822,PubChem candidate
96.30149,-6.317772,PubChem candidate
87.03562,50.378666,PubChem candidate
9.98494,-44.328392,PubChem candidate
-121.783,-9.8488035,PubChem candidate
95.50421,-13.0465975,PubChem candidate
12.273953,-11.270695,PubChem candidate
-36.096504,-73.98112,PubChem candidate
-30.559507,-39.464317,PubChem candidate
37.88226,36.90386,PubChem candidate
115.34004,-28.173527,PubChem candidate
-36.081276,40.167458,PubChem candidate
104.95718,-38.985413,PubChem candidate
-39.51636,-42.915604,PubChem candidate
-41.04006,-28.437868,PubChem candidate
-106.72141,8.945709,PubChem candidate
-94.67145,26.401194,PubChem candidate
-16.08764,43.117287,PubChem candidate
13.226164,-68.62662,PubChem candidate
15.638225,-6.8986673,PubChem candidate
-83.516396,5.8246436,PubChem candidate
77.44447,-3.9189339,PubChem candidate
6.429233,-52.052803,PubChem candidate
76.952644,-1.9446299,PubChem candidate
-75.80542,9.052214,PubChem candidate
70.84202,-14.517784,PubChem candidate
-43.14206,59.43746,PubChem candidate
47.756565,-44.834854,PubChem candidate
-97.94225,-36.576653,PubChem candidate
42.539585,30.726753,PubChem candidate
-18.874418,42.206474,PubChem candidate
116.121864,-22.128086,PubChem candidate
-26.229454,-30.908445,PubChem candidate
58.657494,-81.18665,PubChem candidate
-42.12871,45.005466,PubChem candidate
68.25733,-60.989094,PubChem candidate
55.694454,-79.46825,PubChem candidate
0.9982278,-65.74044,PubChem candidate
-29.665506,24.823826,PubChem candidate
-25.363796,-17.943617,PubChem candidate
73.8691,8.861528,PubChem candidate
-90.23972,-21.181767,PubChem candidate
55.20149,-26.196083,PubChem candidate
-106.651566,-9.278548,PubChem candidate
-52.22119,-54.56545,PubChem candidate
-28.568228,25.431053,PubChem candidate
-22.579329,-83.414185,PubChem candidate
-34.540787,-95.65686,PubChem candidate
-59.785053,13.803698,PubChem candidate
98.11837,32.692955,PubChem candidate
116.31315,-25.65964,PubChem candidate
109.42224,23.91698,PubChem candidate
77.14647,-3.1127863,PubChem candidate
12.203853,-45.047688,PubChem candidate
-77.909134,-2.3050375,PubChem candidate
-114.74995,-32.37635,PubChem candidate
-129.71724,1.0950124,PubChem candidate
-31.76084,98.46889,PubChem candidate
73.85074,30.35335,PubChem candidate
26.68027,-31.2559,PubChem candidate
55.499496,-83.36133,PubChem candidate
95.64617,-4.9350634,PubChem candidate
29.919027,38.007908,PubChem candidate
-41.533756,-15.694223,PubChem candidate
109.30121,-21.037113,PubChem candidate
21.963902,-68.35139,PubChem candidate
21.322044,-31.455587,PubChem candidate
66.3164,9.013813,PubChem candidate
85.35069,44.647533,PubChem candidate
-130.78883,-1.536596,PubChem candidate
22.365847,-65.68897,PubChem candidate
51.490803,-77.257904,PubChem candidate
82.518425,46.064407,PubChem candidate
77.21073,-3.271664,PubChem candidate
9.904274,22.242987,PubChem candidate
55.046104,-42.438156,PubChem candidate
-52.570984,-11.599459,PubChem candidate
-41.501144,-45.1208,PubChem candidate
-109.69358,-29.99459,PubChem candidate
26.399458,37.43116,PubChem candidate
57.9043,-6.7377205,PubChem candidate
33.788105,8.141759,PubChem candidate
12.200879,-44.88427,PubChem candidate
-94.64702,10.952974,PubChem candidate
110.590096,-4.931607,PubChem candidate
41.967796,-60.356964,PubChem candidate
21.365437,-56.918262,PubChem candidate
-22.020311,44.447132,PubChem candidate
7.0240464,18.991394,PubChem candidate
114.83942,29.647818,PubChem candidate
73.310715,30.41752,PubChem candidate
48.35859,-17.1775,PubChem candidate
2.86953,-71.33047,PubChem candidate
-24.444582,-37.31376,PubChem candidate
0.72254056,2.0472038,PubChem candidate
-75.137955,-12.103699,PubChem candidate
104.42385,23.184572,PubChem candidate
-35.638817,67.706406,PubChem candidate
37.473717,-75.05013,PubChem candidate
54.538803,28.101799,PubChem candidate
116.9175,28.819834,PubChem candidate
54.14747,-72.42711,PubChem candidate
21.029818,-30.305475,PubChem candidate
48.776867,36.06015,PubChem candidate
-4.13961,98.51423,PubChem candidate
39.28164,-60.189922,PubChem candidate
60.167458,24.456186,PubChem candidate
95.2476,-19.344645,PubChem candidate
39.665173,27.192411,PubChem candidate
5.9426284,-60.84713,PubChem candidate
97.32278,32.35121,PubChem candidate
106.19089,-39.410774,PubChem candidate
108.02872,-0.28485397,PubChem candidate
54.722076,-2.140411,PubChem candidate
63.179756,0.35709733,PubChem candidate
53.63555,-44.50433,PubChem candidate
-40.099777,-76.76956,PubChem candidate
2.776306,-54.259964,PubChem candidate
-96.78708,30.281872,PubChem candidate
9.141553,-5.557822,PubChem candidate
-1.9146255,3.3041031,PubChem candidate
50.02739,-19.372967,PubChem candidate
-110.502266,-1.4806678,PubChem candidate
45.201843,-50.979767,PubChem candidate
-19.361244,40.97713,PubChem candidate
-16.114155,54.78799,PubChem candidate
-38.367374,-10.54579,PubChem candidate
8.744217,-14.974386,PubChem candidate
109.62568,-3.496007,PubChem candidate
-74.57549,16.271494,PubChem candidate
95.762215,-7.5223465,PubChem candidate
47.55018,-36.74425,PubChem candidate
-109.41657,-8.319055,PubChem candidate
-133.6334,-4.3194394,PubChem candidate
98.810616,22.938463,PubChem candidate
-16.969923,9.3062315,PubChem candidate
-47.54776,-81.57025,PubChem candidate
3.176258,-71.34943,PubChem candidate
26.072445,-52.06166,PubChem candidate
45.316284,-50.54039,PubChem candidate
-70.82868,13.431486,PubChem candidate
39.70381,27.147017,PubChem candidate
92.696465,-41.16062,PubChem candidate
50.15249,-20.334389,PubChem candidate
21.546043,-31.482126,PubChem candidate
11.639573,-46.379894,PubChem candidate
8.324542,-65.47979,PubChem candidate
39.29148,-33.248116,PubChem candidate
-26.167292,-7.139625,PubChem candidate
108.76894,-27.821144,PubChem candidate
-93.440674,4.485744,PubChem candidate
100.29958,23.194056,PubChem candidate
-6.541736,92.351555,PubChem candidate
81.914856,45.419636,PubChem candidate
57.66093,-78.76323,PubChem candidate
-99.48758,-40.56756,PubChem candidate
8.761326,-40.970108,PubChem candidate
-50.932697,-83.856415,PubChem candidate
22.794231,41.250214,PubChem candidate
-61.75957,-58.185814,PubChem candidate
8.94135,10.930561,PubChem candidate
105.77331,-33.55187,PubChem candidate
37.801186,-72.004745,PubChem candidate
111.43733,29.661232,PubChem candidate
-28.27257,39.959484,PubChem candidate
40.342224,-92.76008,PubChem candidate
49.040947,-17.307606,PubChem candidate
-51.714046,-76.59985,PubChem candidate
-36.639824,-19.435316,PubChem candidate
-66.24886,-45.67656,PubChem candidate
5.0485387,-72.98467,PubChem candidate
111.5086,23.465725,PubChem candidate
-13.305573,83.844955,PubChem candidate
-67.87176,11.107357,PubChem candidate
114.002396,-3.9052799,PubChem candidate
-47.7722,41.588257,PubChem candidate
99.6026,-39.455727,PubChem candidate
-18.542654,59.040283,PubChem candidate
9.556654,-49.54628,PubChem candidate
68.30425,11.450649,PubChem candidate
