record_index,lig_SMI,Sol_SMI,c_lig,c_HNO3,c_Metal_mM,D,logD
1327,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,4.0,500.0,2.38698010849909,0.3778487999011506
1328,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CC1=CC=CC=C1,0.5,0.5,50.0,6.72149688342859,0.8274660015984828
1329,CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,C1=CC=CC=C1,0.1,2.0,,0.81,-0.09151498112135022
1330,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,0.5,3.5,,2.03,0.3074960379132129
1331,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,0.283584,,0.0242271544694467,-1.615697591672981
1332,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,0.338197,3.3,0.5185139398778874
1333,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.5,5.0,100.0,7.20614828209764,0.8577031944274324
1334,CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCC,CCCCCCCCCCCC,0.5,0.515588,,0.2277169596298,-0.6426046233183135
1335,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.0,3.0,507.567,1.79899715976627,0.2550304776875136
1336,CCCCCCCCCCCCCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,CCCC(C)CC(C)C ,0.5,0.1,,0.3446,-0.4626847268879903
1337,CCCCCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,CC1=CC=CC=C1,,4.0,,1.42300072583383,0.1532051216061021
1338,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(C)C,CCCCCCCCCCCC,1.0,1.0,0.1,0.240458920006823,-0.6189591078066927
1339,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,5.07521,,6.40791093424563,0.8067164667100035
1340,CCCCCCCC(=O)N(CCCCCC)CCCCCC,CCCCCCCCCCCC,1.1,4.0,0.01,8.81696486325812,0.9453191100762133
1341,CCCCCCN(CCCCCC)C(=O)CCCCC,CCCCCCCCCCCC,1.0,3.5,1.0,13.52,1.130976691605617
1342,CCCCCCCCCCCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,CCCCCCCCCC(C)C,0.5,1.03334,,0.346177081125389,-0.4607016882522424
